DISTRICT_ASSIGNED,OpenYear,OpenQuarter,OpenMonthNum,StatusCurrent,TotalCases,Cases_NoInspection,Cases_Habitability,Cases_Retaliation,Cases_Retaliation_DuringMoratorium,Cases_WithNOV
3.0,2010,Q2,6,Completed,124,9,16,0,0,0
3.0,2010,Q3,7,Completed,117,7,13,1,0,0
3.0,2010,Q3,8,Completed,115,10,13,0,0,0
3.0,2010,Q3,9,Completed,88,4,15,1,0,0
3.0,2010,Q4,10,Completed,113,6,15,0,0,0
3.0,2010,Q4,11,Closed,1,0,0,0,0,0
3.0,2010,Q4,11,Completed,93,7,14,0,0,0
3.0,2010,Q4,12,Completed,64,5,6,0,0,0
3.0,2011,Q1,1,Completed,67,8,13,0,0,0
3.0,2011,Q1,2,Completed,58,5,15,1,0,0
3.0,2011,Q1,3,Completed,92,3,13,1,0,0
3.0,2011,Q2,4,Completed,69,5,10,1,0,0
3.0,2011,Q2,5,Completed,69,17,17,1,0,0
3.0,2011,Q2,6,Completed,81,31,9,0,0,0
3.0,2011,Q3,7,Completed,82,19,5,1,0,0
3.0,2011,Q3,8,Closed,1,0,0,0,0,0
3.0,2011,Q3,8,Completed,92,10,10,1,0,0
3.0,2011,Q3,8,NOV Issued,1,1,1,0,0,0
3.0,2011,Q3,9,Closed,1,1,0,0,0,0
3.0,2011,Q3,9,Completed,101,19,13,0,0,0
3.0,2011,Q4,10,Completed,59,5,14,0,0,0
3.0,2011,Q4,11,Completed,63,12,18,1,0,0
3.0,2011,Q4,11,NOV Issued,1,1,1,0,0,0
3.0,2011,Q4,12,Completed,52,4,9,2,0,0
3.0,2012,Q1,1,Completed,50,5,8,1,0,0
3.0,2012,Q1,2,Completed,82,9,17,3,0,0
3.0,2012,Q1,2,Initiated,1,1,1,0,0,0
3.0,2012,Q1,3,Completed,70,10,14,1,0,0
3.0,2012,Q2,4,Completed,63,6,15,0,0,0
3.0,2012,Q2,5,Completed,80,18,17,0,0,0
3.0,2012,Q2,6,Completed,84,14,15,0,0,0
3.0,2012,Q2,6,Initiated,1,1,0,0,0,0
3.0,2012,Q3,7,Completed,115,29,11,0,0,0
3.0,2012,Q3,8,Closed,1,1,1,0,0,0
3.0,2012,Q3,8,Completed,101,23,22,0,0,0
3.0,2012,Q3,9,Completed,81,15,11,0,0,0
3.0,2012,Q4,10,Completed,81,9,14,0,0,0
3.0,2012,Q4,11,Completed,53,12,8,0,0,0
3.0,2012,Q4,12,Completed,58,3,10,0,0,0
3.0,2013,Q1,1,Closed,1,1,0,0,0,0
3.0,2013,Q1,1,Completed,74,6,13,0,0,0
3.0,2013,Q1,2,Completed,73,13,13,0,0,0
3.0,2013,Q1,2,NOV Issued,1,1,0,0,0,0
3.0,2013,Q1,3,Completed,60,10,6,0,0,0
3.0,2013,Q2,4,Completed,98,12,14,0,0,0
3.0,2013,Q2,4,Initiated,1,1,0,0,0,0
3.0,2013,Q2,5,Completed,128,9,12,0,0,0
3.0,2013,Q2,5,NOV Issued,1,1,1,0,0,0
3.0,2013,Q2,6,Closed,2,0,0,0,0,0
3.0,2013,Q2,6,Completed,103,14,14,1,0,0
3.0,2013,Q2,6,Initiated,1,1,1,0,0,0
3.0,2013,Q2,6,Referred to Law,1,1,0,0,0,0
3.0,2013,Q3,7,Completed,101,27,9,0,0,0
3.0,2013,Q3,8,Completed,102,9,14,0,0,0
3.0,2013,Q3,8,Under Investigation,1,0,1,0,0,0
3.0,2013,Q3,9,Completed,102,19,23,3,0,0
3.0,2013,Q3,9,NOV Issued,1,1,1,0,0,0
3.0,2013,Q4,10,Completed,90,17,12,1,0,0
3.0,2013,Q4,11,Completed,76,11,7,0,0,0
3.0,2013,Q4,11,NOV Issued,1,1,1,0,0,0
3.0,2013,Q4,12,Closed,1,1,1,0,0,0
3.0,2013,Q4,12,Completed,76,9,17,2,0,0
3.0,2014,Q1,1,Completed,86,7,18,0,0,0
3.0,2014,Q1,2,Completed,52,4,6,1,0,0
3.0,2014,Q1,3,Completed,74,5,17,0,0,0
3.0,2014,Q2,4,Completed,72,9,12,0,0,0
3.0,2014,Q2,5,Completed,97,17,17,4,0,0
3.0,2014,Q2,5,Initiated,1,1,0,0,0,0
3.0,2014,Q2,6,Completed,137,23,19,0,0,0
3.0,2014,Q3,7,Completed,103,13,21,0,0,0
3.0,2014,Q3,8,Completed,91,12,19,1,0,0
3.0,2014,Q3,8,Under Investigation,1,1,1,0,0,0
3.0,2014,Q3,9,Completed,130,24,24,1,0,0
3.0,2014,Q3,9,Referred to Law,1,1,1,0,0,0
3.0,2014,Q4,10,Completed,101,17,22,0,0,0
3.0,2014,Q4,10,NOV Issued,1,1,0,0,0,0
3.0,2014,Q4,10,Referred to Law,1,1,0,0,0,0
3.0,2014,Q4,11,Closed,3,2,0,0,0,0
3.0,2014,Q4,11,Completed,77,15,20,0,0,0
3.0,2014,Q4,12,Closed,2,1,0,0,0,0
3.0,2014,Q4,12,Completed,97,17,25,0,0,0
3.0,2014,Q4,12,Referred to Law,1,0,0,0,0,0
3.0,2015,Q1,1,Closed,1,0,0,0,0,0
3.0,2015,Q1,1,Completed,108,16,25,0,0,0
3.0,2015,Q1,2,Closed,2,1,1,0,0,0
3.0,2015,Q1,2,Completed,81,13,20,0,0,0
3.0,2015,Q1,3,Closed,1,0,0,0,0,0
3.0,2015,Q1,3,Completed,121,15,16,1,0,0
3.0,2015,Q2,4,Closed,1,1,0,0,0,0
3.0,2015,Q2,4,Completed,118,23,29,1,0,0
3.0,2015,Q2,4,NOV Issued,1,1,1,0,0,0
3.0,2015,Q2,5,Completed,94,16,13,1,0,0
3.0,2015,Q2,6,Closed,1,1,0,0,0,0
3.0,2015,Q2,6,Completed,124,35,16,0,0,0
3.0,2015,Q3,7,Completed,139,22,12,0,0,0
3.0,2015,Q3,7,NOV Issued,1,1,1,0,0,0
3.0,2015,Q3,7,Referred to Law,1,1,0,0,0,0
3.0,2015,Q3,8,Completed,135,25,16,1,0,0
3.0,2015,Q3,9,Completed,135,25,15,1,0,0
3.0,2015,Q4,10,Closed,2,0,1,0,0,0
3.0,2015,Q4,10,Completed,137,42,18,0,0,0
3.0,2015,Q4,10,Referred to Law,1,1,1,0,0,0
3.0,2015,Q4,11,Closed,1,1,0,0,0,0
3.0,2015,Q4,11,Completed,87,22,22,0,0,0
3.0,2015,Q4,11,NOV Issued,1,1,0,0,0,0
3.0,2015,Q4,12,Closed,1,1,0,0,0,0
3.0,2015,Q4,12,Completed,66,8,23,0,0,0
3.0,2016,Q1,1,Closed,1,1,0,0,0,0
3.0,2016,Q1,1,Completed,87,12,11,0,0,0
3.0,2016,Q1,2,Completed,106,17,20,1,0,0
3.0,2016,Q1,2,Initiated,1,1,0,0,0,0
3.0,2016,Q1,2,NOV Issued,1,1,0,0,0,0
3.0,2016,Q1,3,Completed,126,19,21,0,0,0
3.0,2016,Q1,3,Initiated,1,1,0,0,0,0
3.0,2016,Q2,4,Closed,1,0,0,0,0,0
3.0,2016,Q2,4,Completed,150,39,22,1,0,0
3.0,2016,Q2,5,Closed,1,1,0,0,0,0
3.0,2016,Q2,5,Completed,127,31,16,0,0,0
3.0,2016,Q2,5,NOV Issued,1,1,0,0,0,0
3.0,2016,Q2,6,Closed,2,1,0,0,0,0
3.0,2016,Q2,6,Completed,119,39,26,0,0,0
3.0,2016,Q3,7,Completed,123,33,16,0,0,0
3.0,2016,Q3,7,Initiated,2,2,1,0,0,0
3.0,2016,Q3,7,NOV Issued,1,1,0,0,0,0
3.0,2016,Q3,8,Closed,1,1,1,0,0,0
3.0,2016,Q3,8,Completed,155,52,14,0,0,0
3.0,2016,Q3,8,Initiated,4,4,3,0,0,0
3.0,2016,Q3,9,Citation Issued,2,2,0,0,0,0
3.0,2016,Q3,9,Closed,1,1,0,0,0,0
3.0,2016,Q3,9,Completed,140,48,11,2,0,0
3.0,2016,Q4,10,Completed,124,21,26,3,0,0
3.0,2016,Q4,10,NOV Issued,2,2,0,0,0,0
3.0,2016,Q4,10,Referred to Law,1,1,0,0,0,0
3.0,2016,Q4,11,Completed,107,13,28,0,0,0
3.0,2016,Q4,11,NOV Issued,1,1,0,0,0,0
3.0,2016,Q4,12,Citation Issued,1,1,0,0,0,0
3.0,2016,Q4,12,Completed,91,11,19,1,0,0
3.0,2016,Q4,12,NOV Issued,1,1,0,0,0,0
3.0,2017,Q1,1,Completed,111,12,20,1,0,0
3.0,2017,Q1,1,Initiated,1,1,0,0,0,0
3.0,2017,Q1,2,Closed,1,1,1,0,0,0
3.0,2017,Q1,2,Completed,95,24,23,7,0,0
3.0,2017,Q1,2,NOV Issued,1,1,0,0,0,0
3.0,2017,Q1,3,Closed,3,2,1,0,0,0
3.0,2017,Q1,3,Completed,114,24,40,3,0,0
3.0,2017,Q1,3,Stop Work Issued,1,1,0,0,0,0
3.0,2017,Q2,4,Closed,2,1,1,0,0,0
3.0,2017,Q2,4,Completed,86,18,18,0,0,0
3.0,2017,Q2,4,NOV Issued,2,2,0,0,0,0
3.0,2017,Q2,5,Closed,4,3,1,0,0,0
3.0,2017,Q2,5,Completed,95,25,17,1,0,0
3.0,2017,Q2,5,Initiated,1,1,0,0,0,0
3.0,2017,Q2,6,Citation Issued,1,1,0,0,0,0
3.0,2017,Q2,6,Closed,4,2,1,0,0,0
3.0,2017,Q2,6,Completed,160,46,14,1,0,0
3.0,2017,Q2,6,Initiated,1,1,0,0,0,0
3.0,2017,Q3,7,Closed,8,4,2,0,0,0
3.0,2017,Q3,7,Completed,152,53,35,2,0,0
3.0,2017,Q3,7,Initiated,1,1,0,0,0,0
3.0,2017,Q3,7,Issued,1,1,1,0,0,0
3.0,2017,Q3,7,NOV Issued,2,2,0,0,0,0
3.0,2017,Q3,8,Closed,6,3,1,0,0,0
3.0,2017,Q3,8,Completed,161,37,22,3,0,0
3.0,2017,Q3,8,Initiated,4,4,1,0,0,0
3.0,2017,Q3,8,NOV Issued,2,2,0,0,0,0
3.0,2017,Q3,8,Referred to Law,1,1,0,0,0,0
3.0,2017,Q3,8,Stop Work Issued,1,1,0,0,0,0
3.0,2017,Q3,8,Warning,1,1,1,0,0,0
3.0,2017,Q3,9,Closed,1,1,0,0,0,0
3.0,2017,Q3,9,Completed,117,29,26,0,0,0
3.0,2017,Q3,9,Initiated,1,1,0,0,0,0
3.0,2017,Q3,9,NOV Issued,2,2,0,0,0,0
3.0,2017,Q3,9,Referred to Law,1,1,0,0,0,0
3.0,2017,Q4,10,Closed,2,1,0,0,0,0
3.0,2017,Q4,10,Completed,105,28,16,2,0,0
3.0,2017,Q4,10,NOV Issued,3,3,0,0,0,0
3.0,2017,Q4,10,Stop Work Issued,2,2,0,0,0,0
3.0,2017,Q4,11,Citation Issued,1,1,0,0,0,0
3.0,2017,Q4,11,Closed,4,2,1,0,0,0
3.0,2017,Q4,11,Completed,83,15,24,1,0,0
3.0,2017,Q4,11,Under Investigation,1,1,0,0,0,0
3.0,2017,Q4,12,Closed,2,1,0,0,0,0
3.0,2017,Q4,12,Completed,94,26,31,5,0,0
3.0,2017,Q4,12,Initiated,1,1,0,0,0,0
3.0,2017,Q4,12,NOV Issued,2,2,0,0,0,0
3.0,2018,Q1,1,Closed,9,7,2,0,0,0
3.0,2018,Q1,1,Completed,114,50,44,1,0,0
3.0,2018,Q1,1,Initiated,1,1,0,0,0,0
3.0,2018,Q1,1,NOV Issued,2,2,0,0,0,0
3.0,2018,Q1,2,Citation Issued,1,1,0,0,0,0
3.0,2018,Q1,2,Closed,4,4,1,0,0,0
3.0,2018,Q1,2,Completed,122,43,46,1,0,0
3.0,2018,Q1,2,Initiated,1,1,1,0,0,0
3.0,2018,Q1,2,NOV Issued,2,2,0,0,0,0
3.0,2018,Q1,2,Stop Work Issued,1,1,0,0,0,0
3.0,2018,Q1,3,Closed,6,4,1,0,0,0
3.0,2018,Q1,3,Completed,138,49,42,6,0,0
3.0,2018,Q1,3,Hazard Correction Order Issued,1,1,0,0,0,0
3.0,2018,Q1,3,Issued,1,1,1,0,0,0
3.0,2018,Q1,3,NOV Issued,1,1,0,0,0,0
3.0,2018,Q1,3,Stop Work Issued,1,1,0,0,0,0
3.0,2018,Q1,3,Under Investigation,1,0,0,0,0,0
3.0,2018,Q1,3,Warning,1,1,0,0,0,0
3.0,2018,Q2,4,Citation Issued,1,1,0,0,0,0
3.0,2018,Q2,4,Closed,16,14,4,1,0,0
3.0,2018,Q2,4,Completed,131,72,46,4,0,0
3.0,2018,Q2,4,NOV Issued,3,3,0,0,0,0
3.0,2018,Q2,4,Stop Work Issued,1,1,0,0,0,0
3.0,2018,Q2,4,Withdrawn,1,1,1,0,0,0
3.0,2018,Q2,5,Closed,65,63,27,4,0,0
3.0,2018,Q2,5,Completed,166,106,49,5,0,0
3.0,2018,Q2,5,NOV Issued,1,0,0,0,0,0
3.0,2018,Q2,5,Open Duplicate,2,2,1,0,0,0
3.0,2018,Q2,6,Closed,46,42,20,1,0,0
3.0,2018,Q2,6,Completed,153,88,46,3,0,0
3.0,2018,Q2,6,Under Investigation,1,0,0,0,0,0
3.0,2018,Q3,7,Closed,71,67,22,0,0,0
3.0,2018,Q3,7,Completed,141,80,40,3,0,0
3.0,2018,Q3,7,Under Investigation,1,0,1,0,0,0
3.0,2018,Q3,8,Closed,50,41,17,1,0,0
3.0,2018,Q3,8,Completed,180,101,42,2,0,0
3.0,2018,Q3,8,Initiated,1,0,0,0,0,0
3.0,2018,Q3,8,NOV Issued,1,0,0,0,0,0
3.0,2018,Q3,8,Withdrawn,2,2,2,0,0,0
3.0,2018,Q3,9,Closed,58,54,22,0,0,0
3.0,2018,Q3,9,Completed,143,82,35,4,0,0
3.0,2018,Q3,9,Initiated,1,1,0,0,0,0
3.0,2018,Q3,9,Under Investigation,3,3,1,0,0,0
3.0,2018,Q3,9,Warning,1,0,1,0,0,0
3.0,2018,Q4,10,Closed,42,37,14,1,0,0
3.0,2018,Q4,10,Completed,162,77,26,3,0,0
3.0,2018,Q4,10,Issued,2,2,2,0,0,0
3.0,2018,Q4,10,NOV Issued,1,0,0,0,0,0
3.0,2018,Q4,10,Under Investigation,1,0,0,0,0,0
3.0,2018,Q4,11,Application Completed,1,1,1,0,0,0
3.0,2018,Q4,11,Citation Issued,1,1,0,0,0,0
3.0,2018,Q4,11,Closed,23,20,7,0,0,0
3.0,2018,Q4,11,Completed,82,40,28,1,0,0
3.0,2018,Q4,11,Initiated,2,2,1,0,0,0
3.0,2018,Q4,11,Issued,1,1,1,0,0,0
3.0,2018,Q4,11,NOV Issued,1,1,0,0,0,0
3.0,2018,Q4,12,Citation Issued,1,1,0,0,0,0
3.0,2018,Q4,12,Closed,25,25,17,0,0,0
3.0,2018,Q4,12,Completed,106,60,27,0,0,0
3.0,2019,Q1,1,Closed,37,33,23,1,0,0
3.0,2019,Q1,1,Completed,142,64,33,0,0,0
3.0,2019,Q1,1,NOV Issued,1,0,0,0,0,0
3.0,2019,Q1,2,Closed,27,23,15,0,0,0
3.0,2019,Q1,2,Completed,103,51,34,0,0,0
3.0,2019,Q1,2,Initiated,1,1,1,0,0,0
3.0,2019,Q1,2,NOV Issued,1,0,0,0,0,0
3.0,2019,Q1,2,Open Duplicate,1,1,1,0,0,0
3.0,2019,Q1,3,Closed,32,28,23,0,0,0
3.0,2019,Q1,3,Completed,130,57,37,1,0,0
3.0,2019,Q1,3,Initiated,1,1,1,0,0,0
3.0,2019,Q1,3,Issued,1,1,1,0,0,0
3.0,2019,Q1,3,Under Investigation,2,2,0,0,0,0
3.0,2019,Q2,4,Closed,31,28,23,2,0,0
3.0,2019,Q2,4,Completed,136,65,35,0,0,0
3.0,2019,Q2,4,Initiated,1,0,0,0,0,0
3.0,2019,Q2,4,NOV Issued,3,1,0,0,0,0
3.0,2019,Q2,4,Under Investigation,3,1,1,0,0,0
3.0,2019,Q2,5,Citation Issued,1,1,0,0,0,0
3.0,2019,Q2,5,Closed,37,31,22,2,0,0
3.0,2019,Q2,5,Completed,165,92,35,1,0,0
3.0,2019,Q2,5,Compliance Achieved,1,0,0,0,0,0
3.0,2019,Q2,5,Initiated,1,1,0,0,0,0
3.0,2019,Q2,5,NOV Issued,3,0,1,0,0,0
3.0,2019,Q2,5,Warning,1,0,0,0,0,0
3.0,2019,Q2,6,Citation Issued,3,3,0,0,0,0
3.0,2019,Q2,6,Closed,34,27,18,2,0,0
3.0,2019,Q2,6,Completed,267,139,41,2,0,0
3.0,2019,Q2,6,NOV Issued,5,1,0,0,0,0
3.0,2019,Q2,6,Referred to Law,1,0,1,0,0,0
3.0,2019,Q2,6,Warning,2,0,0,0,0,0
3.0,2019,Q3,7,Closed,43,36,20,1,0,0
3.0,2019,Q3,7,Completed,258,105,33,1,0,0
3.0,2019,Q3,7,Initiated,4,2,0,0,0,0
3.0,2019,Q3,7,Issued,1,1,1,0,0,0
3.0,2019,Q3,7,NOV Issued,6,1,0,0,0,0
3.0,2019,Q3,7,Under Investigation,1,0,0,0,0,0
3.0,2019,Q3,8,Citation Issued,1,0,0,0,0,0
3.0,2019,Q3,8,Closed,64,55,29,2,0,0
3.0,2019,Q3,8,Completed,192,98,38,5,0,0
3.0,2019,Q3,8,Initiated,1,1,1,0,0,0
3.0,2019,Q3,8,NOV Issued,2,2,2,2,0,0
3.0,2019,Q3,8,Referred to Law,2,0,1,0,0,0
3.0,2019,Q3,8,Under Investigation,1,0,0,0,0,0
3.0,2019,Q3,8,Warning,1,0,0,0,0,0
3.0,2019,Q3,9,Closed,46,39,15,0,0,0
3.0,2019,Q3,9,Completed,184,100,42,3,0,0
3.0,2019,Q3,9,Initiated,2,1,0,0,0,0
3.0,2019,Q3,9,NOV Issued,1,0,0,0,0,0
3.0,2019,Q4,10,Citation Issued,1,1,1,0,0,0
3.0,2019,Q4,10,Closed,33,27,13,0,0,0
3.0,2019,Q4,10,Completed,135,66,29,2,0,0
3.0,2019,Q4,10,EO Vacate Close Issued,7,0,7,0,0,0
3.0,2019,Q4,10,Issued,1,1,1,0,0,0
3.0,2019,Q4,10,NOV Issued,1,0,0,0,0,0
3.0,2019,Q4,10,Warning,2,0,0,0,0,0
3.0,2019,Q4,11,Closed,28,25,18,2,0,0
3.0,2019,Q4,11,Completed,125,64,26,3,0,0
3.0,2019,Q4,12,Closed,39,33,21,0,0,0
3.0,2019,Q4,12,Completed,137,56,29,0,0,0
3.0,2019,Q4,12,NOV Issued,1,0,0,0,0,0
3.0,2019,Q4,12,Under Investigation,7,7,7,0,0,0
3.0,2019,Q4,12,Warning,3,0,0,0,0,0
3.0,2020,Q1,1,Closed,35,30,24,1,0,0
3.0,2020,Q1,1,Completed,118,48,37,2,0,0
3.0,2020,Q1,1,Initiated,3,2,2,1,0,0
3.0,2020,Q1,1,NOV Issued,1,0,0,0,0,0
3.0,2020,Q1,1,Withdrawn,1,0,0,0,0,0
3.0,2020,Q1,2,Application Completed,2,2,2,0,0,0
3.0,2020,Q1,2,Closed,43,38,24,0,0,0
3.0,2020,Q1,2,Completed,138,57,48,4,0,0
3.0,2020,Q1,2,Initiated,2,1,1,0,0,0
3.0,2020,Q1,2,NOV Issued,3,0,1,0,0,0
3.0,2020,Q1,2,Referred to Law,1,0,1,0,0,0
3.0,2020,Q1,3,Closed,62,54,28,1,1,0
3.0,2020,Q1,3,Completed,129,79,34,4,4,0
3.0,2020,Q1,3,Initiated,1,1,0,0,0,0
3.0,2020,Q1,3,NOV Issued,2,0,1,0,0,0
3.0,2020,Q1,3,Referred to Law,1,0,0,0,0,0
3.0,2020,Q2,4,Closed,50,48,28,1,1,0
3.0,2020,Q2,4,Completed,112,61,23,4,4,0
3.0,2020,Q2,5,Closed,60,60,27,2,2,0
3.0,2020,Q2,5,Completed,144,96,22,1,1,0
3.0,2020,Q2,6,Closed,58,52,28,2,2,0
3.0,2020,Q2,6,Completed,130,63,27,0,0,0
3.0,2020,Q2,6,NOV Issued,1,0,0,0,0,0
3.0,2020,Q3,7,Citation Issued,1,1,0,0,0,0
3.0,2020,Q3,7,Closed,43,36,28,1,1,0
3.0,2020,Q3,7,Completed,139,82,27,1,1,0
3.0,2020,Q3,7,Initiated,3,2,2,0,0,0
3.0,2020,Q3,7,Open Duplicate,1,1,0,0,0,0
3.0,2020,Q3,7,Under Investigation,6,1,0,0,0,0
3.0,2020,Q3,8,Closed,34,31,17,0,0,0
3.0,2020,Q3,8,Completed,146,92,26,1,1,0
3.0,2020,Q3,8,Hazard Correction Order Issued,1,0,1,0,0,0
3.0,2020,Q3,8,Initiated,2,2,2,0,0,0
3.0,2020,Q3,8,NOV Issued,2,0,2,0,0,0
3.0,2020,Q3,8,Under Investigation,5,4,0,0,0,0
3.0,2020,Q3,9,Closed,21,20,13,1,1,0
3.0,2020,Q3,9,Completed,114,60,35,3,3,0
3.0,2020,Q3,9,Initiated,3,2,2,0,0,0
3.0,2020,Q3,9,NOV Issued,2,2,2,0,0,0
3.0,2020,Q3,9,Under Investigation,1,1,0,0,0,0
3.0,2020,Q4,10,Closed,24,21,17,0,0,0
3.0,2020,Q4,10,Completed,108,71,44,5,5,0
3.0,2020,Q4,10,Initiated,1,1,1,0,0,0
3.0,2020,Q4,10,Issued,1,1,1,0,0,0
3.0,2020,Q4,10,NOV Issued,6,2,6,0,0,0
3.0,2020,Q4,10,Referred to Law,1,0,1,0,0,0
3.0,2020,Q4,10,Under Investigation,6,4,0,0,0,0
3.0,2020,Q4,10,Warning,1,0,1,0,0,0
3.0,2020,Q4,11,Application Completed,1,1,1,0,0,0
3.0,2020,Q4,11,Closed,16,14,8,0,0,0
3.0,2020,Q4,11,Completed,86,52,29,2,2,0
3.0,2020,Q4,11,Initiated,1,1,1,0,0,0
3.0,2020,Q4,11,Under Investigation,6,3,1,0,0,0
3.0,2020,Q4,11,Warning,1,1,1,0,0,0
3.0,2020,Q4,12,Citation Issued,1,0,1,0,0,0
3.0,2020,Q4,12,Closed,26,26,23,0,0,0
3.0,2020,Q4,12,Completed,96,52,25,1,1,0
3.0,2020,Q4,12,NOV Issued,3,0,3,0,0,0
3.0,2020,Q4,12,Under Investigation,4,3,0,0,0,0
3.0,2021,Q1,1,Closed,23,18,14,0,0,0
3.0,2021,Q1,1,Completed,112,57,33,0,0,0
3.0,2021,Q1,1,Initiated,1,1,1,0,0,0
3.0,2021,Q1,1,Issued,1,1,1,0,0,0
3.0,2021,Q1,1,NOV Issued,4,2,4,0,0,0
3.0,2021,Q1,1,Open Duplicate,1,0,1,0,0,0
3.0,2021,Q1,1,Reviews In Process,1,1,1,0,0,0
3.0,2021,Q1,1,Under Investigation,1,0,0,0,0,0
3.0,2021,Q1,2,Closed,24,21,12,0,0,0
3.0,2021,Q1,2,Completed,71,41,21,1,1,0
3.0,2021,Q1,2,Compliance Achieved,1,0,1,0,0,0
3.0,2021,Q1,2,EO Vacate Close Issued,1,0,1,0,0,0
3.0,2021,Q1,2,NOV Issued,1,1,1,0,0,0
3.0,2021,Q1,2,Referred to Law,1,0,1,0,0,0
3.0,2021,Q1,2,Under Investigation,2,1,0,0,0,0
3.0,2021,Q1,3,Citation Issued,1,0,1,0,0,0
3.0,2021,Q1,3,Closed,42,32,22,1,1,0
3.0,2021,Q1,3,Completed,110,53,44,1,1,0
3.0,2021,Q1,3,Initiated,1,1,1,0,0,0
3.0,2021,Q1,3,NOV Issued,1,0,1,0,0,0
3.0,2021,Q1,3,Under Investigation,2,1,0,0,0,0
3.0,2021,Q2,4,Citation Issued,1,0,1,0,0,0
3.0,2021,Q2,4,Closed,27,26,18,0,0,0
3.0,2021,Q2,4,Completed,112,54,30,1,1,0
3.0,2021,Q2,4,Initiated,2,2,2,0,0,0
3.0,2021,Q2,4,Issued,1,1,1,0,0,0
3.0,2021,Q2,4,NOV Issued,3,2,3,0,0,0
3.0,2021,Q2,4,Reviews In Process,1,1,1,0,0,0
3.0,2021,Q2,4,Under Investigation,2,1,0,0,0,0
3.0,2021,Q2,5,Closed,36,31,22,2,2,0
3.0,2021,Q2,5,Completed,115,67,22,1,1,0
3.0,2021,Q2,5,Initiated,2,2,2,0,0,0
3.0,2021,Q2,5,NOV Issued,2,1,2,0,0,0
3.0,2021,Q2,5,Open Duplicate,1,1,1,0,0,0
3.0,2021,Q2,5,Referred to Law,1,1,1,0,0,0
3.0,2021,Q2,5,Under Investigation,6,4,1,0,0,0
3.0,2021,Q2,6,Closed,23,22,20,0,0,0
3.0,2021,Q2,6,Completed,160,89,28,2,2,0
3.0,2021,Q2,6,Initiated,1,1,1,0,0,0
3.0,2021,Q2,6,Under Investigation,5,3,0,0,0,0
3.0,2021,Q3,7,Closed,27,25,24,0,0,0
3.0,2021,Q3,7,Completed,121,67,35,1,1,0
3.0,2021,Q3,7,EO Vacate Close Issued,1,0,1,0,0,0
3.0,2021,Q3,7,NOV Issued,1,1,1,0,0,0
3.0,2021,Q3,7,Under Investigation,4,2,2,0,0,0
3.0,2021,Q3,8,Closed,30,29,19,1,1,0
3.0,2021,Q3,8,Completed,154,92,52,4,4,0
3.0,2021,Q3,8,Initiated,1,1,1,0,0,0
3.0,2021,Q3,8,NOV Issued,2,2,2,0,0,0
3.0,2021,Q3,8,Open Duplicate,2,2,0,0,0,0
3.0,2021,Q3,8,Under Investigation,5,5,2,0,0,0
3.0,2021,Q3,8,Warning,1,0,1,0,0,0
3.0,2021,Q3,9,Closed,23,19,16,1,1,0
3.0,2021,Q3,9,Completed,99,52,27,2,2,0
3.0,2021,Q3,9,NOV Issued,1,1,1,0,0,0
3.0,2021,Q3,9,Referred to Law,1,1,1,0,0,0
3.0,2021,Q3,9,Under Investigation,1,0,0,0,0,0
3.0,2021,Q3,9,Warning,1,0,1,0,0,0
3.0,2021,Q4,10,Closed,38,36,28,1,1,0
3.0,2021,Q4,10,Completed,117,70,62,1,1,0
3.0,2021,Q4,10,Initiated,1,1,1,0,0,0
3.0,2021,Q4,10,Under Investigation,5,5,0,0,0,0
3.0,2021,Q4,11,Closed,17,15,10,0,0,0
3.0,2021,Q4,11,Completed,100,59,57,4,4,0
3.0,2021,Q4,11,NOV Issued,1,1,1,0,0,0
3.0,2021,Q4,11,Under Investigation,1,1,0,0,0,0
3.0,2021,Q4,11,Withdrawn,1,1,1,1,1,0
3.0,2021,Q4,12,Closed,31,31,27,0,0,0
3.0,2021,Q4,12,Completed,137,89,72,2,2,0
3.0,2021,Q4,12,NOV Issued,1,1,1,0,0,0
3.0,2021,Q4,12,Warning,1,1,1,0,0,0
3.0,2022,Q1,1,Closed,44,41,36,0,0,0
3.0,2022,Q1,1,Completed,136,92,51,1,1,0
3.0,2022,Q1,1,Initiated,2,2,2,0,0,0
3.0,2022,Q1,1,Under Investigation,9,8,0,0,0,0
3.0,2022,Q1,2,Closed,44,44,34,0,0,0
3.0,2022,Q1,2,Completed,104,73,48,0,0,0
3.0,2022,Q1,2,Compliance Achieved,1,1,1,0,0,0
3.0,2022,Q1,2,Hazard Correction Order Issued,1,1,1,0,0,0
3.0,2022,Q1,2,Initiated,1,1,1,0,0,0
3.0,2022,Q1,2,Open Duplicate,2,2,2,0,0,0
3.0,2022,Q1,2,Under Investigation,4,3,0,0,0,0
3.0,2022,Q1,2,Warning,2,2,2,0,0,0
3.0,2022,Q1,3,Closed,59,57,41,4,0,0
3.0,2022,Q1,3,Completed,142,98,51,4,0,0
3.0,2022,Q1,3,EO Repair Restore Issued,1,1,1,0,0,0
3.0,2022,Q1,3,NOV Issued,2,2,2,0,0,0
3.0,2022,Q1,3,Open Duplicate,3,3,2,0,0,0
3.0,2022,Q1,3,Under Investigation,2,0,0,0,0,0
3.0,2022,Q2,4,Closed,44,43,33,3,0,0
3.0,2022,Q2,4,Completed,97,69,39,1,0,0
3.0,2022,Q2,4,Initiated,2,2,1,0,0,0
