DISTRICT_ASSIGNED,LastInspYear,LastInspQuarter,LastInspMonthNum,StatusCurrent,TotalCases,Cases_NoInspection,Cases_Habitability,Cases_Retaliation,Cases_Retaliation_DuringMoratorium,Cases_WithNOV
3.0,2013.0,Q3,9.0,Completed,69,0,15,2,0,0
3.0,2013.0,Q4,10.0,Completed,78,0,13,1,0,0
3.0,2013.0,Q4,11.0,Completed,70,0,10,1,0,0
3.0,2013.0,Q4,12.0,Completed,59,0,6,0,0,0
3.0,2014.0,Q1,1.0,Completed,80,0,16,2,0,0
3.0,2014.0,Q1,2.0,Completed,66,0,10,1,0,0
3.0,2014.0,Q1,3.0,Completed,63,0,15,0,0,0
3.0,2014.0,Q2,4.0,Completed,63,0,6,0,0,0
3.0,2014.0,Q2,5.0,Completed,72,0,14,3,0,0
3.0,2014.0,Q2,6.0,Completed,82,0,9,0,0,0
3.0,2014.0,Q3,7.0,Completed,99,0,17,1,0,0
3.0,2014.0,Q3,8.0,Completed,72,0,17,1,0,0
3.0,2014.0,Q3,9.0,Completed,98,0,17,0,0,0
3.0,2014.0,Q4,10.0,Completed,75,0,8,0,0,0
3.0,2014.0,Q4,11.0,Completed,78,0,18,0,0,0
3.0,2014.0,Q4,11.0,NOV Issued,1,0,0,0,0,0
3.0,2014.0,Q4,12.0,Completed,83,0,16,1,0,0
3.0,2015.0,Q1,1.0,Completed,88,0,21,0,0,0
3.0,2015.0,Q1,2.0,Closed,4,0,0,0,0,0
3.0,2015.0,Q1,2.0,Completed,67,0,15,0,0,0
3.0,2015.0,Q1,3.0,Closed,1,0,0,0,0,0
3.0,2015.0,Q1,3.0,Completed,121,0,19,1,0,0
3.0,2015.0,Q2,4.0,Completed,92,0,15,0,0,0
3.0,2015.0,Q2,5.0,Completed,76,0,7,1,0,0
3.0,2015.0,Q2,6.0,Completed,85,0,14,0,0,0
3.0,2015.0,Q3,7.0,Completed,98,0,6,0,0,0
3.0,2015.0,Q3,8.0,Completed,92,0,12,0,0,0
3.0,2015.0,Q3,9.0,Completed,114,0,11,2,0,0
3.0,2015.0,Q4,10.0,Closed,1,0,1,0,0,0
3.0,2015.0,Q4,10.0,Completed,93,0,17,0,0,0
3.0,2015.0,Q4,11.0,Completed,75,0,16,0,0,0
3.0,2015.0,Q4,12.0,Completed,73,0,13,1,0,0
3.0,2016.0,Q1,1.0,Closed,1,0,0,0,0,0
3.0,2016.0,Q1,1.0,Completed,74,0,9,0,0,0
3.0,2016.0,Q1,2.0,Completed,113,0,18,1,0,0
3.0,2016.0,Q1,3.0,Completed,88,0,13,0,0,0
3.0,2016.0,Q2,4.0,Closed,1,0,0,0,0,0
3.0,2016.0,Q2,4.0,Completed,95,0,13,0,0,0
3.0,2016.0,Q2,5.0,Completed,88,0,12,1,0,0
3.0,2016.0,Q2,6.0,Closed,1,0,0,0,0,0
3.0,2016.0,Q2,6.0,Completed,94,0,15,0,0,0
3.0,2016.0,Q2,6.0,Initiated,1,0,0,0,0,0
3.0,2016.0,Q3,7.0,Completed,85,0,16,0,0,0
3.0,2016.0,Q3,8.0,Completed,109,0,16,0,0,0
3.0,2016.0,Q3,9.0,Completed,100,0,5,0,0,0
3.0,2016.0,Q4,10.0,Completed,101,0,14,0,0,0
3.0,2016.0,Q4,11.0,Completed,88,0,14,1,0,0
3.0,2016.0,Q4,12.0,Completed,90,0,22,0,0,0
3.0,2017.0,Q1,1.0,Completed,110,0,17,0,0,0
3.0,2017.0,Q1,2.0,Completed,79,0,15,4,0,0
3.0,2017.0,Q1,3.0,Completed,97,0,19,1,0,0
3.0,2017.0,Q2,4.0,Closed,2,0,2,0,0,0
3.0,2017.0,Q2,4.0,Completed,77,0,18,0,0,0
3.0,2017.0,Q2,5.0,Completed,73,0,13,0,0,0
3.0,2017.0,Q2,6.0,Closed,3,0,2,0,0,0
3.0,2017.0,Q2,6.0,Completed,119,0,22,0,0,0
3.0,2017.0,Q3,7.0,Closed,3,0,2,0,0,0
3.0,2017.0,Q3,7.0,Completed,92,0,14,0,0,0
3.0,2017.0,Q3,8.0,Closed,2,0,0,0,0,0
3.0,2017.0,Q3,8.0,Completed,112,0,15,0,0,0
3.0,2017.0,Q3,9.0,Closed,1,0,0,0,0,0
3.0,2017.0,Q3,9.0,Completed,102,0,13,0,0,0
3.0,2017.0,Q4,10.0,Closed,2,0,0,0,0,0
3.0,2017.0,Q4,10.0,Completed,104,0,17,0,0,0
3.0,2017.0,Q4,11.0,Closed,1,0,0,0,0,0
3.0,2017.0,Q4,11.0,Completed,66,0,12,0,0,0
3.0,2017.0,Q4,11.0,Referred to Law,1,0,0,0,0,0
3.0,2017.0,Q4,12.0,Closed,1,0,0,0,0,0
3.0,2017.0,Q4,12.0,Completed,67,0,14,1,0,0
3.0,2018.0,Q1,1.0,Closed,1,0,1,0,0,0
3.0,2018.0,Q1,1.0,Completed,76,0,20,1,0,0
3.0,2018.0,Q1,2.0,Closed,1,0,0,0,0,0
3.0,2018.0,Q1,2.0,Completed,80,0,15,0,0,0
3.0,2018.0,Q1,2.0,Under Investigation,1,0,1,0,0,0
3.0,2018.0,Q1,3.0,Completed,81,0,11,0,0,0
3.0,2018.0,Q2,4.0,Closed,1,0,0,0,0,0
3.0,2018.0,Q2,4.0,Completed,66,0,16,0,0,0
3.0,2018.0,Q2,5.0,Closed,3,0,0,0,0,0
3.0,2018.0,Q2,5.0,Completed,54,0,12,0,0,0
3.0,2018.0,Q2,5.0,NOV Issued,2,0,0,0,0,0
3.0,2018.0,Q2,6.0,Closed,3,0,1,0,0,0
3.0,2018.0,Q2,6.0,Completed,72,0,8,0,0,0
3.0,2018.0,Q2,6.0,Under Investigation,1,0,0,0,0,0
3.0,2018.0,Q3,7.0,Closed,1,0,0,0,0,0
3.0,2018.0,Q3,7.0,Completed,34,0,2,0,0,0
3.0,2018.0,Q3,7.0,Under Investigation,1,0,1,0,0,0
3.0,2018.0,Q3,8.0,Closed,7,0,3,0,0,0
3.0,2018.0,Q3,8.0,Completed,71,0,5,1,0,0
3.0,2018.0,Q3,8.0,Initiated,1,0,0,0,0,0
3.0,2018.0,Q3,8.0,NOV Issued,1,0,0,0,0,0
3.0,2018.0,Q3,9.0,Closed,5,0,1,0,0,0
3.0,2018.0,Q3,9.0,Completed,74,0,12,0,0,0
3.0,2018.0,Q3,9.0,Warning,1,0,1,0,0,0
3.0,2018.0,Q4,10.0,Closed,9,0,2,0,0,0
3.0,2018.0,Q4,10.0,Completed,77,0,10,1,0,0
3.0,2018.0,Q4,10.0,NOV Issued,1,0,0,0,0,0
3.0,2018.0,Q4,10.0,Under Investigation,1,0,0,0,0,0
3.0,2018.0,Q4,11.0,Closed,3,0,0,0,0,0
3.0,2018.0,Q4,11.0,Completed,58,0,12,0,0,0
3.0,2018.0,Q4,12.0,Closed,2,0,2,0,0,0
3.0,2018.0,Q4,12.0,Completed,55,0,13,0,0,0
3.0,2019.0,Q1,1.0,Closed,3,0,1,0,0,0
3.0,2019.0,Q1,1.0,Completed,68,0,15,1,0,0
3.0,2019.0,Q1,2.0,Completed,52,0,10,0,0,0
3.0,2019.0,Q1,2.0,NOV Issued,1,0,0,0,0,0
3.0,2019.0,Q1,3.0,Closed,6,0,1,0,0,0
3.0,2019.0,Q1,3.0,Completed,68,0,13,0,0,0
3.0,2019.0,Q2,4.0,Closed,3,0,0,0,0,0
3.0,2019.0,Q2,4.0,Completed,62,0,10,0,0,0
3.0,2019.0,Q2,4.0,NOV Issued,3,0,0,0,0,0
3.0,2019.0,Q2,4.0,Under Investigation,2,0,1,0,0,0
3.0,2019.0,Q2,5.0,Closed,7,0,2,0,0,0
3.0,2019.0,Q2,5.0,Completed,83,0,15,0,0,0
3.0,2019.0,Q2,5.0,NOV Issued,4,0,1,0,0,0
3.0,2019.0,Q2,5.0,Warning,1,0,0,0,0,0
3.0,2019.0,Q2,6.0,Closed,4,0,0,0,0,0
3.0,2019.0,Q2,6.0,Completed,92,0,10,0,0,0
3.0,2019.0,Q2,6.0,Compliance Achieved,1,0,0,0,0,0
3.0,2019.0,Q2,6.0,Initiated,1,0,0,0,0,0
3.0,2019.0,Q2,6.0,NOV Issued,5,0,0,0,0,0
3.0,2019.0,Q2,6.0,Warning,3,0,0,0,0,0
3.0,2019.0,Q3,7.0,Closed,8,0,1,0,0,0
3.0,2019.0,Q3,7.0,Completed,148,0,11,0,0,0
3.0,2019.0,Q3,7.0,NOV Issued,2,0,0,0,0,0
3.0,2019.0,Q3,7.0,Under Investigation,2,0,0,0,0,0
3.0,2019.0,Q3,8.0,Closed,6,0,1,0,0,0
3.0,2019.0,Q3,8.0,Completed,106,0,10,3,0,0
3.0,2019.0,Q3,8.0,NOV Issued,1,0,0,0,0,0
3.0,2019.0,Q3,8.0,Referred to Law,2,0,1,0,0,0
3.0,2019.0,Q3,8.0,Warning,1,0,0,0,0,0
3.0,2019.0,Q3,9.0,Closed,6,0,1,0,0,0
3.0,2019.0,Q3,9.0,Completed,74,0,12,0,0,0
3.0,2019.0,Q3,9.0,Warning,1,0,0,0,0,0
3.0,2019.0,Q4,10.0,Closed,11,0,2,0,0,0
3.0,2019.0,Q4,10.0,Completed,81,0,11,0,0,0
3.0,2019.0,Q4,10.0,Initiated,1,0,0,0,0,0
3.0,2019.0,Q4,10.0,NOV Issued,1,0,0,0,0,0
3.0,2019.0,Q4,10.0,Warning,1,0,0,0,0,0
3.0,2019.0,Q4,11.0,Closed,6,0,1,0,0,0
3.0,2019.0,Q4,11.0,Completed,67,0,12,0,0,0
3.0,2019.0,Q4,11.0,EO Vacate Close Issued,1,0,1,0,0,0
3.0,2019.0,Q4,11.0,Initiated,1,0,0,0,0,0
3.0,2019.0,Q4,12.0,Closed,6,0,2,0,0,0
3.0,2019.0,Q4,12.0,Completed,50,0,12,0,0,0
3.0,2019.0,Q4,12.0,NOV Issued,1,0,0,0,0,0
3.0,2019.0,Q4,12.0,Warning,2,0,0,0,0,0
3.0,2020.0,Q1,1.0,Closed,4,0,0,0,0,0
3.0,2020.0,Q1,1.0,Completed,71,0,14,1,0,0
3.0,2020.0,Q1,1.0,Initiated,1,0,0,0,0,0
3.0,2020.0,Q1,1.0,NOV Issued,1,0,0,0,0,0
3.0,2020.0,Q1,2.0,Closed,2,0,0,0,0,0
3.0,2020.0,Q1,2.0,Completed,59,0,15,0,0,0
3.0,2020.0,Q1,2.0,Initiated,1,0,0,0,0,0
3.0,2020.0,Q1,2.0,NOV Issued,2,0,1,0,0,0
3.0,2020.0,Q1,3.0,Closed,7,0,1,0,0,0
3.0,2020.0,Q1,3.0,Completed,94,0,13,0,0,0
3.0,2020.0,Q1,3.0,NOV Issued,1,0,0,0,0,0
3.0,2020.0,Q1,3.0,Referred to Law,1,0,1,0,0,0
3.0,2020.0,Q2,4.0,Closed,4,0,1,0,0,0
3.0,2020.0,Q2,4.0,Completed,36,0,9,0,0,0
3.0,2020.0,Q2,5.0,Closed,1,0,0,0,0,0
3.0,2020.0,Q2,5.0,Completed,20,0,6,0,0,0
3.0,2020.0,Q2,6.0,Closed,4,0,0,0,0,0
3.0,2020.0,Q2,6.0,Completed,42,0,6,0,0,0
3.0,2020.0,Q2,6.0,NOV Issued,3,0,1,0,0,0
3.0,2020.0,Q3,7.0,Closed,5,0,0,0,0,0
3.0,2020.0,Q3,7.0,Completed,51,0,4,0,0,0
3.0,2020.0,Q3,7.0,Initiated,1,0,0,0,0,0
3.0,2020.0,Q3,7.0,Under Investigation,1,0,0,0,0,0
3.0,2020.0,Q3,8.0,Closed,2,0,1,0,0,0
3.0,2020.0,Q3,8.0,Completed,60,0,7,0,0,0
3.0,2020.0,Q3,8.0,Hazard Correction Order Issued,1,0,1,0,0,0
3.0,2020.0,Q3,8.0,NOV Issued,1,0,1,0,0,0
3.0,2020.0,Q3,8.0,Under Investigation,3,0,0,0,0,0
3.0,2020.0,Q3,9.0,Closed,2,0,1,0,0,0
3.0,2020.0,Q3,9.0,Completed,91,0,11,1,1,0
3.0,2020.0,Q3,9.0,EO Vacate Close Issued,6,0,6,0,0,0
3.0,2020.0,Q3,9.0,Initiated,1,0,1,0,0,0
3.0,2020.0,Q3,9.0,Under Investigation,1,0,0,0,0,0
3.0,2020.0,Q4,10.0,Closed,6,0,2,0,0,0
3.0,2020.0,Q4,10.0,Completed,95,0,20,0,0,0
3.0,2020.0,Q4,10.0,NOV Issued,4,0,4,0,0,0
3.0,2020.0,Q4,10.0,Warning,1,0,1,0,0,0
3.0,2020.0,Q4,11.0,Closed,1,0,0,0,0,0
3.0,2020.0,Q4,11.0,Completed,44,0,12,0,0,0
3.0,2020.0,Q4,11.0,Under Investigation,5,0,0,0,0,0
3.0,2020.0,Q4,12.0,Citation Issued,1,0,1,0,0,0
3.0,2020.0,Q4,12.0,Closed,4,0,1,0,0,0
3.0,2020.0,Q4,12.0,Completed,40,0,7,0,0,0
3.0,2020.0,Q4,12.0,Compliance Achieved,1,0,1,0,0,0
3.0,2020.0,Q4,12.0,NOV Issued,1,0,1,0,0,0
3.0,2020.0,Q4,12.0,Referred to Law,1,0,1,0,0,0
3.0,2021.0,Q1,1.0,Closed,2,0,0,0,0,0
3.0,2021.0,Q1,1.0,Completed,33,0,8,0,0,0
3.0,2021.0,Q1,1.0,EO Vacate Close Issued,1,0,1,0,0,0
3.0,2021.0,Q1,1.0,NOV Issued,1,0,1,0,0,0
3.0,2021.0,Q1,1.0,Referred to Law,1,0,1,0,0,0
3.0,2021.0,Q1,1.0,Under Investigation,1,0,0,0,0,0
3.0,2021.0,Q1,2.0,Closed,4,0,0,0,0,0
3.0,2021.0,Q1,2.0,Completed,49,0,10,1,1,0
3.0,2021.0,Q1,2.0,NOV Issued,1,0,1,0,0,0
3.0,2021.0,Q1,2.0,Open Duplicate,1,0,1,0,0,0
3.0,2021.0,Q1,2.0,Under Investigation,1,0,0,0,0,0
3.0,2021.0,Q1,3.0,Citation Issued,1,0,1,0,0,0
3.0,2021.0,Q1,3.0,Closed,6,0,0,0,0,0
3.0,2021.0,Q1,3.0,Completed,55,0,14,0,0,0
3.0,2021.0,Q1,3.0,NOV Issued,1,0,1,0,0,0
3.0,2021.0,Q1,3.0,Referred to Law,1,0,0,0,0,0
3.0,2021.0,Q1,3.0,Under Investigation,2,0,0,0,0,0
3.0,2021.0,Q2,4.0,Citation Issued,1,0,1,0,0,0
3.0,2021.0,Q2,4.0,Closed,4,0,0,0,0,0
3.0,2021.0,Q2,4.0,Completed,56,0,11,0,0,0
3.0,2021.0,Q2,4.0,NOV Issued,2,0,2,0,0,0
3.0,2021.0,Q2,5.0,Closed,4,0,1,0,0,0
3.0,2021.0,Q2,5.0,Completed,38,0,15,1,1,0
3.0,2021.0,Q2,5.0,NOV Issued,1,0,1,0,0,0
3.0,2021.0,Q2,5.0,Under Investigation,1,0,1,0,0,0
3.0,2021.0,Q2,6.0,Closed,4,0,0,0,0,0
3.0,2021.0,Q2,6.0,Completed,19,0,5,0,0,0
3.0,2021.0,Q2,6.0,Under Investigation,2,0,0,0,0,0
3.0,2021.0,Q3,7.0,Closed,3,0,0,0,0,0
3.0,2021.0,Q3,7.0,Completed,36,0,2,0,0,0
3.0,2021.0,Q3,7.0,Under Investigation,3,0,1,0,0,0
3.0,2021.0,Q3,8.0,Closed,2,0,0,0,0,0
3.0,2021.0,Q3,8.0,Completed,38,0,10,0,0,0
3.0,2021.0,Q3,8.0,Warning,1,0,1,0,0,0
3.0,2021.0,Q3,9.0,Closed,4,0,1,0,0,0
3.0,2021.0,Q3,9.0,Completed,60,0,15,1,1,0
3.0,2021.0,Q3,9.0,Under Investigation,1,0,0,0,0,0
3.0,2021.0,Q3,9.0,Warning,1,0,1,0,0,0
3.0,2021.0,Q4,10.0,Closed,2,0,1,0,0,0
3.0,2021.0,Q4,10.0,Completed,54,0,9,0,0,0
3.0,2021.0,Q4,10.0,Referred to Law,1,0,1,0,0,0
3.0,2021.0,Q4,10.0,Under Investigation,1,0,0,0,0,0
3.0,2021.0,Q4,11.0,Closed,2,0,0,0,0,0
3.0,2021.0,Q4,11.0,Completed,57,0,15,1,1,0
3.0,2021.0,Q4,12.0,Completed,71,0,18,0,0,0
3.0,2022.0,Q1,1.0,Closed,3,0,0,0,0,0
3.0,2022.0,Q1,1.0,Completed,46,0,12,1,1,0
3.0,2022.0,Q1,2.0,Completed,56,0,13,0,0,0
3.0,2022.0,Q1,2.0,Under Investigation,1,0,0,0,0,0
3.0,2022.0,Q1,2.0,Withdrawn,1,0,0,0,0,0
3.0,2022.0,Q1,3.0,Closed,2,0,0,0,0,0
3.0,2022.0,Q1,3.0,Completed,51,0,10,0,0,0
3.0,2022.0,Q1,3.0,NOV Issued,2,0,2,0,0,0
3.0,2022.0,Q1,3.0,Under Investigation,2,0,0,0,0,0
3.0,2022.0,Q2,4.0,Closed,1,0,0,0,0,0
3.0,2022.0,Q2,4.0,Completed,38,0,11,0,0,0
3.0,2022.0,Q2,4.0,EO Vacate Close Issued,1,0,1,0,0,0
3.0,2022.0,Q2,4.0,Initiated,1,0,1,0,0,0
3.0,2022.0,Q2,4.0,Under Investigation,1,0,0,0,0,0
3.0,2022.0,Q2,4.0,Withdrawn,1,0,1,0,0,0
3.0,2022.0,Q2,5.0,Completed,36,0,7,0,0,0
3.0,2022.0,Q2,5.0,EO Vacate Close Issued,1,0,1,0,0,0
3.0,2022.0,Q2,6.0,Closed,1,0,1,0,0,0
3.0,2022.0,Q2,6.0,Completed,26,0,6,0,0,0
3.0,2022.0,Q2,6.0,Initiated,1,0,1,0,0,0
3.0,2022.0,Q2,6.0,Under Investigation,2,0,0,0,0,0
3.0,2022.0,Q2,6.0,Withdrawn,1,0,1,0,0,0
3.0,2022.0,Q3,7.0,Closed,4,0,1,0,0,0
3.0,2022.0,Q3,7.0,Completed,32,0,7,0,0,0
3.0,2022.0,Q3,7.0,EO Vacate Close Issued,1,0,1,0,0,0
3.0,2022.0,Q3,8.0,Completed,52,0,12,0,0,0
3.0,2022.0,Q3,8.0,Under Investigation,2,0,0,0,0,0
3.0,2022.0,Q3,9.0,Closed,2,0,0,0,0,0
3.0,2022.0,Q3,9.0,Completed,47,0,7,0,0,0
3.0,2022.0,Q3,9.0,Under Investigation,1,0,0,0,0,0
3.0,2022.0,Q3,9.0,Withdrawn,1,0,0,0,0,0
3.0,2022.0,Q4,10.0,Closed,2,0,0,0,0,0
3.0,2022.0,Q4,10.0,Completed,28,0,10,2,0,0
3.0,2022.0,Q4,10.0,Under Investigation,1,0,0,0,0,0
3.0,2022.0,Q4,11.0,Closed,1,0,0,0,0,0
3.0,2022.0,Q4,11.0,Completed,40,0,13,0,0,0
3.0,2022.0,Q4,11.0,Under Investigation,2,0,1,1,0,0
3.0,2022.0,Q4,12.0,Closed,3,0,3,0,0,0
3.0,2022.0,Q4,12.0,Completed,51,0,9,0,0,0
3.0,2022.0,Q4,12.0,EO Vacate Close Issued,1,0,0,0,0,0
3.0,2022.0,Q4,12.0,Under Investigation,1,0,1,0,0,0
3.0,2023.0,Q1,1.0,Closed,4,0,2,0,0,0
3.0,2023.0,Q1,1.0,Completed,47,0,8,0,0,0
3.0,2023.0,Q1,1.0,Under Investigation,1,0,1,0,0,0
3.0,2023.0,Q1,2.0,Closed,2,0,0,0,0,0
3.0,2023.0,Q1,2.0,Completed,53,0,8,0,0,0
3.0,2023.0,Q1,2.0,Under Investigation,4,0,0,0,0,0
3.0,2023.0,Q1,3.0,Completed,81,0,10,1,0,0
3.0,2023.0,Q1,3.0,Initiated,1,0,0,0,0,0
3.0,2023.0,Q1,3.0,Under Investigation,1,0,0,0,0,0
3.0,2023.0,Q2,4.0,Closed,1,0,0,0,0,0
3.0,2023.0,Q2,4.0,Completed,43,0,7,0,0,0
3.0,2023.0,Q2,4.0,Under Investigation,2,0,1,0,0,0
3.0,2023.0,Q2,5.0,Closed,2,0,0,0,0,0
3.0,2023.0,Q2,5.0,Completed,62,0,7,0,0,0
3.0,2023.0,Q2,5.0,Initiated,1,0,1,0,0,0
3.0,2023.0,Q2,5.0,NOV Issued,1,0,0,0,0,0
3.0,2023.0,Q2,5.0,Under Investigation,7,0,1,0,0,0
3.0,2023.0,Q2,6.0,Completed,51,0,8,1,0,0
3.0,2023.0,Q2,6.0,Under Investigation,4,0,2,0,0,0
3.0,2023.0,Q3,7.0,Closed,1,0,0,0,0,0
3.0,2023.0,Q3,7.0,Completed,65,0,8,1,0,0
3.0,2023.0,Q3,7.0,Under Investigation,2,0,1,0,0,0
3.0,2023.0,Q3,7.0,Warning,1,0,0,0,0,0
3.0,2023.0,Q3,8.0,Citation Issued,1,0,0,0,0,0
3.0,2023.0,Q3,8.0,Closed,2,0,0,0,0,0
3.0,2023.0,Q3,8.0,Completed,58,0,4,0,0,0
3.0,2023.0,Q3,8.0,Under Investigation,5,0,4,0,0,0
3.0,2023.0,Q3,8.0,Warning,1,0,0,0,0,0
3.0,2023.0,Q3,9.0,Closed,2,0,0,0,0,0
3.0,2023.0,Q3,9.0,Completed,61,0,10,0,0,0
3.0,2023.0,Q3,9.0,Under Investigation,3,0,1,0,0,0
3.0,2023.0,Q4,10.0,Closed,4,0,0,0,0,0
3.0,2023.0,Q4,10.0,Completed,43,0,13,0,0,0
3.0,2023.0,Q4,10.0,NOV Issued,3,0,1,0,0,0
3.0,2023.0,Q4,10.0,Under Investigation,7,0,1,1,0,0
3.0,2023.0,Q4,11.0,Completed,70,0,18,1,0,0
3.0,2023.0,Q4,11.0,EO Vacate Close Issued,1,0,0,0,0,0
3.0,2023.0,Q4,11.0,NOV Issued,2,0,0,0,0,0
3.0,2023.0,Q4,11.0,Under Investigation,5,0,3,0,0,0
3.0,2023.0,Q4,12.0,Citation Issued,1,0,0,0,0,0
3.0,2023.0,Q4,12.0,Completed,52,0,7,0,0,0
3.0,2023.0,Q4,12.0,Under Investigation,2,0,1,0,0,0
3.0,2024.0,Q1,1.0,Closed,2,0,0,0,0,0
3.0,2024.0,Q1,1.0,Completed,70,0,20,0,0,0
3.0,2024.0,Q1,1.0,Initiated,1,0,1,0,0,0
3.0,2024.0,Q1,1.0,Under Investigation,6,0,3,0,0,0
3.0,2024.0,Q1,2.0,Closed,1,0,1,0,0,0
3.0,2024.0,Q1,2.0,Completed,48,0,6,2,0,0
3.0,2024.0,Q1,2.0,Referred to Law,1,0,0,0,0,0
3.0,2024.0,Q1,2.0,Under Investigation,8,0,4,0,0,0
3.0,2024.0,Q1,3.0,Completed,75,0,12,0,0,0
3.0,2024.0,Q1,3.0,Under Investigation,2,0,0,0,0,0
3.0,2024.0,Q2,4.0,Completed,62,0,7,1,0,0
3.0,2024.0,Q2,4.0,Under Investigation,3,0,1,0,0,0
3.0,2024.0,Q2,4.0,Warning,2,0,0,0,0,0
3.0,2024.0,Q2,5.0,Closed,3,0,1,0,0,0
3.0,2024.0,Q2,5.0,Completed,55,0,12,1,0,0
3.0,2024.0,Q2,5.0,Compliance Achieved,2,0,0,0,0,0
3.0,2024.0,Q2,5.0,NOV Issued,1,0,0,0,0,0
3.0,2024.0,Q2,5.0,Under Investigation,4,0,0,1,0,0
3.0,2024.0,Q2,6.0,Closed,2,0,0,0,0,0
3.0,2024.0,Q2,6.0,Completed,64,0,6,1,0,0
3.0,2024.0,Q2,6.0,NOV Issued,1,0,0,0,0,0
3.0,2024.0,Q2,6.0,Under Investigation,4,0,0,0,0,0
3.0,2024.0,Q3,7.0,Closed,4,0,0,0,0,0
3.0,2024.0,Q3,7.0,Completed,75,0,8,0,0,0
3.0,2024.0,Q3,7.0,NOV Issued,2,0,2,0,0,0
3.0,2024.0,Q3,7.0,Under Investigation,5,0,2,0,0,0
3.0,2024.0,Q3,8.0,Closed,1,0,0,0,0,0
3.0,2024.0,Q3,8.0,Completed,89,0,16,0,0,0
3.0,2024.0,Q3,8.0,Initiated,1,0,0,0,0,0
3.0,2024.0,Q3,8.0,NOV Issued,1,0,0,0,0,0
3.0,2024.0,Q3,8.0,Under Investigation,4,0,0,0,0,0
3.0,2024.0,Q3,8.0,Warning,1,0,0,0,0,0
3.0,2024.0,Q3,9.0,Closed,1,0,1,0,0,0
3.0,2024.0,Q3,9.0,Completed,64,0,16,0,0,0
3.0,2024.0,Q3,9.0,NOV Issued,2,0,0,0,0,0
3.0,2024.0,Q3,9.0,Under Investigation,1,0,0,0,0,0
3.0,2024.0,Q4,10.0,Citation Issued,1,0,0,0,0,0
3.0,2024.0,Q4,10.0,Closed,3,0,0,0,0,0
3.0,2024.0,Q4,10.0,Completed,105,0,14,0,0,0
3.0,2024.0,Q4,10.0,NOV Issued,5,0,0,0,0,0
3.0,2024.0,Q4,10.0,Under Investigation,6,0,0,0,0,0
3.0,2024.0,Q4,11.0,Completed,67,0,13,0,0,0
3.0,2024.0,Q4,11.0,NOV Issued,3,0,2,0,0,0
3.0,2024.0,Q4,11.0,Under Investigation,5,0,0,0,0,0
3.0,2024.0,Q4,12.0,Closed,3,0,1,0,0,0
3.0,2024.0,Q4,12.0,Completed,64,0,19,2,0,0
3.0,2024.0,Q4,12.0,NOV Issued,3,0,1,0,0,0
3.0,2024.0,Q4,12.0,Under Investigation,6,0,0,0,0,0
3.0,2025.0,Q1,1.0,Closed,2,0,1,0,0,0
3.0,2025.0,Q1,1.0,Completed,85,0,18,0,0,0
3.0,2025.0,Q1,1.0,NOV Issued,3,0,2,0,0,0
3.0,2025.0,Q1,1.0,Under Investigation,4,0,0,0,0,0
3.0,2025.0,Q1,1.0,Warning,1,0,0,0,0,0
3.0,2025.0,Q1,2.0,Closed,4,0,0,0,0,0
3.0,2025.0,Q1,2.0,Completed,56,0,7,3,0,0
3.0,2025.0,Q1,2.0,Compliance Achieved,2,0,0,0,0,0
3.0,2025.0,Q1,2.0,EO Repair Restore Issued,1,0,0,0,0,0
3.0,2025.0,Q1,2.0,NOV Issued,1,0,0,0,0,0
3.0,2025.0,Q1,2.0,Under Investigation,1,0,0,0,0,0
3.0,2025.0,Q1,3.0,Closed,2,0,1,0,0,0
3.0,2025.0,Q1,3.0,Completed,54,0,14,0,0,0
3.0,2025.0,Q1,3.0,Under Investigation,2,0,0,0,0,0
3.0,2025.0,Q2,4.0,Closed,3,0,1,0,0,0
3.0,2025.0,Q2,4.0,Completed,82,0,14,1,0,0
3.0,2025.0,Q2,4.0,EO Vacate Close Issued,1,0,0,0,0,0
3.0,2025.0,Q2,4.0,NOV Issued,2,0,0,0,0,0
3.0,2025.0,Q2,4.0,Under Investigation,7,0,1,0,0,0
3.0,2025.0,Q2,4.0,Warning,1,0,0,0,0,0
3.0,2025.0,Q2,5.0,Closed,4,0,2,0,0,0
3.0,2025.0,Q2,5.0,Completed,63,0,9,0,0,0
3.0,2025.0,Q2,5.0,Initiated,1,0,0,0,0,0
3.0,2025.0,Q2,5.0,NOV Issued,1,0,0,0,0,0
3.0,2025.0,Q2,5.0,Under Investigation,2,0,1,0,0,0
3.0,2025.0,Q2,6.0,Completed,52,0,6,0,0,0
3.0,2025.0,Q2,6.0,NOV Issued,1,0,0,0,0,0
3.0,2025.0,Q2,6.0,Stop Work Issued,1,0,0,0,0,0
3.0,2025.0,Q2,6.0,Under Investigation,1,0,0,0,0,0
3.0,2025.0,Q3,7.0,Closed,1,0,0,0,0,0
3.0,2025.0,Q3,7.0,Completed,76,0,9,0,0,0
3.0,2025.0,Q3,7.0,Compliance Achieved,1,0,0,0,0,0
3.0,2025.0,Q3,7.0,NOV Issued,3,0,3,0,0,0
3.0,2025.0,Q3,7.0,Under Investigation,3,0,1,0,0,0
3.0,2025.0,Q3,7.0,Warning,1,0,0,0,0,0
3.0,2025.0,Q3,8.0,Citation Issued,2,0,0,0,0,0
3.0,2025.0,Q3,8.0,Closed,5,0,1,0,0,0
